PhraseId	SentenceId	Phrase	Sentiment
843	31	than a run-of-the-mill action	2
844	31	a run-of-the-mill action	2
845	31	run-of-the-mill action	0
846	31	run-of-the-mill	0
847	31	action	2
848	31	flick .	2
849	32	Hampered -- no , paralyzed -- by a self-indulgent script ... that aims for poetry and ends up sounding like satire .	0
850	32	Hampered -- no , paralyzed -- by a self-indulgent script ... that aims for poetry and ends up sounding like satire	0
851	32	Hampered -- no , paralyzed -- by a self-indulgent script ...	0
852	32	Hampered -- no , paralyzed -- by a self-indulgent script	0
853	32	Hampered -- no , paralyzed --	2
854	32	Hampered	2
855	32	-- no , paralyzed --	2
856	32	no , paralyzed --	2
857	32	no , paralyzed	0
858	32	no	0
859	32	, paralyzed	0
860	32	paralyzed	2
861	32	by a self-indulgent script	0
862	32	a self-indulgent script	0
863	32	self-indulgent script	2
864	32	self-indulgent	0
865	32	script	2
866	32	...	2
867	32	that aims for poetry and ends up sounding like satire	0
868	32	aims for poetry and ends up sounding like satire	0
869	32	aims for poetry and	2
870	32	aims for poetry	2
871	32	aims	2
872	32	for poetry	2
873	32	poetry	4
874	32	ends up sounding like satire	0
875	32	ends up	2
876	32	ends	2
877	32	up	2
878	32	sounding like satire	2
879	32	sounding	4
880	32	like satire	2
881	32	satire	2
882	33	Ice Age is the first computer-generated feature cartoon to feel like other movies , and that makes for some glacial pacing early on .	2
883	33	Ice Age is the first computer-generated feature cartoon to feel like other movies , and that makes for some glacial pacing early on	2
884	33	Ice Age is the first computer-generated feature cartoon to feel like other movies , and	4
885	33	Ice Age is the first computer-generated feature cartoon to feel like other movies ,	2
886	33	Ice Age is the first computer-generated feature cartoon to feel like other movies	4
887	33	Ice Age	2
888	33	Ice	2
889	33	Age	2
890	33	is the first computer-generated feature cartoon to feel like other movies	4
891	33	the first computer-generated feature cartoon to feel like other movies	4
892	33	the first computer-generated feature cartoon	2
893	33	first computer-generated feature cartoon	4
894	33	first	2
895	33	computer-generated feature cartoon	2
896	33	computer-generated	2
897	33	feature cartoon	2
898	33	feature	2
899	33	cartoon	2
900	33	to feel like other movies	4
901	33	feel like other movies	2
902	33	feel	2
903	33	like other movies	2
904	33	other movies	2
905	33	other	2
906	33	that makes for some glacial pacing early on	2
907	33	makes for some glacial pacing early on	0
908	33	makes for some glacial pacing	0
909	33	makes	2
910	33	for some glacial pacing	2
911	33	some glacial pacing	2
912	33	glacial pacing	2
913	33	glacial	2
914	33	pacing	2
915	33	early on	2
916	33	early	2
917	34	There 's very little sense to what 's going on here , but the makers serve up the cliches with considerable dash .	2
918	34	There 's very little sense to what 's going on here , but the makers serve up the cliches with considerable dash	0
919	34	There 's very little sense to what 's going on here , but	0
920	34	There 's very little sense to what 's going on here ,	0
921	34	There 's very little sense to what 's going on here	0
922	34	's very little sense to what 's going on here	0
923	34	very little sense to what 's going on here	0
924	34	very little sense	0
925	34	very little	2
926	34	to what 's going on here	2
927	34	what 's going on here	0
928	34	's going on here	2
929	34	going on here	2
930	34	going on	2
931	34	here	2
932	34	the makers serve up the cliches with considerable dash	2
933	34	the makers	2
934	34	makers	2
935	34	serve up the cliches with considerable dash	2
936	34	serve up	2
937	34	serve	2
938	34	the cliches with considerable dash	0
939	34	the cliches	0
940	34	cliches	2
941	34	with considerable dash	2
942	34	considerable dash	2
943	34	considerable	4
944	34	dash	2
945	35	Cattaneo should have followed the runaway success of his first film , The Full Monty , with something different .	2
946	35	Cattaneo	2
947	35	should have followed the runaway success of his first film , The Full Monty , with something different .	2
948	35	should have followed the runaway success of his first film , The Full Monty , with something different	2
949	35	have followed the runaway success of his first film , The Full Monty , with something different	2
950	35	followed the runaway success of his first film , The Full Monty , with something different	2
951	35	followed the runaway success of his first film , The Full Monty ,	4
952	35	followed	2
953	35	the runaway success of his first film , The Full Monty ,	4
954	35	the runaway success	4
955	35	runaway success	4
956	35	runaway	2
957	35	success	4
958	35	of his first film , The Full Monty ,	0
959	35	his first film , The Full Monty ,	2
960	35	his first film , The Full Monty	2
961	35	his first film ,	2
962	35	his first film	2
963	35	first film	2
964	35	The Full Monty	2
965	35	Full Monty	2
966	35	Full	4
967	35	Monty	2
968	35	with something different	2
969	35	something different	4
970	35	different	2
971	36	They 're the unnamed , easily substitutable forces that serve as whatever terror the heroes of horror movies try to avoid .	0
972	36	They	2
973	36	're the unnamed , easily substitutable forces that serve as whatever terror the heroes of horror movies try to avoid .	0
974	36	're the unnamed , easily substitutable forces that serve as whatever terror the heroes of horror movies try to avoid	2
975	36	're	2
976	36	the unnamed , easily substitutable forces that serve as whatever terror the heroes of horror movies try to avoid	0
977	36	the unnamed , easily substitutable forces	0
978	36	unnamed , easily substitutable forces	2
979	36	unnamed , easily substitutable	0
980	36	unnamed	2
981	36	, easily substitutable	0
982	36	easily substitutable	2
983	36	easily	4
984	36	substitutable	0
985	36	forces	2
986	36	that serve as whatever terror the heroes of horror movies try to avoid	2
987	36	serve as whatever terror the heroes of horror movies try to avoid	2
988	36	as whatever terror the heroes of horror movies try to avoid	2
989	36	whatever terror the heroes of horror movies try to avoid	0
990	36	whatever	0
991	36	terror the heroes of horror movies try to avoid	0
992	36	terror	0
993	36	the heroes of horror movies try to avoid	0
994	36	the heroes of horror movies	2
995	36	the heroes	2
996	36	heroes	4
997	36	of horror movies	2
998	36	horror movies	2
999	36	horror	0
1000	36	try to avoid	0
1001	36	to avoid	0
1002	36	avoid	0
1003	37	It almost feels as if the movie is more interested in entertaining itself than in amusing us .	0
1004	37	almost feels as if the movie is more interested in entertaining itself than in amusing us .	0
1005	37	feels as if the movie is more interested in entertaining itself than in amusing us .	0
1006	37	feels as if the movie is more interested in entertaining itself than in amusing us	0
1007	37	feels	2
1008	37	as if the movie is more interested in entertaining itself than in amusing us	0
1009	37	if the movie is more interested in entertaining itself than in amusing us	0
1010	37	if	2
1011	37	the movie is more interested in entertaining itself than in amusing us	0
1012	37	is more interested in entertaining itself than in amusing us	0
1013	37	more interested in entertaining itself than in amusing us	0
1014	37	more interested in entertaining itself	0
1015	37	interested in entertaining itself	4
1016	37	interested	4
1017	37	in entertaining itself	2
1018	37	entertaining itself	4
1019	37	itself	2
1020	37	than in amusing us	2
1021	37	in amusing us	4
1022	37	amusing us	4
1023	37	amusing	4
1024	38	The movie 's progression into rambling incoherence gives new meaning to the phrase ` fatal script error . '	0
1025	38	The movie 's progression into rambling incoherence	0
1026	38	The movie 's progression	4
1027	38	progression	2
1028	38	into rambling incoherence	0
1029	38	into	2
1030	38	rambling incoherence	0
1031	38	rambling	0
1032	38	incoherence	0
1033	38	gives new meaning to the phrase ` fatal script error . '	0
1034	38	gives new meaning to the phrase ` fatal script error .	2
1035	38	gives new meaning to the phrase ` fatal script error	0
1036	38	gives new meaning	2
1037	38	gives	2
1038	38	new meaning	2
1039	38	new	4
1040	38	meaning	2
1041	38	to the phrase ` fatal script error	0
1042	38	the phrase ` fatal script error	0
1043	38	phrase ` fatal script error	0
1044	38	phrase	2
1045	38	` fatal script error	0
1046	38	`	2
1047	38	fatal script error	0
1048	38	fatal	2
1049	38	script error	0
1050	38	error	0
1051	39	Do n't judge this one too soon - it 's a dark , gritty story but it takes off in totally unexpected directions and keeps on going .	4
1052	39	Do n't judge this one too soon - it 's a dark , gritty story but it takes off in totally unexpected directions and keeps on going	2
1053	39	Do n't judge this one too soon -	2
1054	39	Do n't judge this one too soon	4
1055	39	Do n't	0
1056	39	Do	2
1057	39	judge this one too soon	2
1058	39	judge this one	2
1059	39	judge	2
1060	39	too soon	2
1061	39	soon	2
1062	39	0	2
1063	39	it 's a dark , gritty story but it takes off in totally unexpected directions and keeps on going	2
1064	39	it 's a dark , gritty story but	4
1065	39	it 's a dark , gritty story	2
1066	39	's a dark , gritty story	4
1067	39	a dark , gritty story	2
1068	39	dark , gritty story	2
1069	39	dark	2
1070	39	, gritty story	2
1071	39	gritty story	2
1072	39	gritty	4
1073	39	it takes off in totally unexpected directions and keeps on going	4
1074	39	takes off in totally unexpected directions and keeps on going	2
1075	39	takes off in totally unexpected directions and	4
1076	39	takes off in totally unexpected directions	4
1077	39	takes off	2
1078	39	takes	2
1079	39	in totally unexpected directions	2
1080	39	totally unexpected directions	4
1081	39	totally unexpected	2
1082	39	totally	2
1083	39	unexpected	2
1084	39	directions	2
1085	39	keeps on going	2
1086	39	keeps	2
1087	39	on going	2
1088	40	So could young romantics out on a date .	4
1089	40	could young romantics out on a date .	2
1090	40	could young romantics out on a date	4
1091	40	young romantics out on a date	2
1092	40	young romantics	4
1093	40	young	2
1094	40	romantics	4
1095	40	out on a date	2
1096	40	out	0
1097	40	on a date	2
1098	40	a date	4
1099	40	date	2
1100	41	Tartakovsky 's team has some freakish powers of visual charm , but the five writers slip into the modern rut of narrative banality .	0
1101	41	Tartakovsky 's team has some freakish powers of visual charm , but the five writers slip into the modern rut of narrative banality	0
1102	41	Tartakovsky 's team has some freakish powers of visual charm , but	4
1103	41	Tartakovsky 's team has some freakish powers of visual charm ,	4
1104	41	Tartakovsky 's team has some freakish powers of visual charm	4
1105	41	Tartakovsky 's team	2
1106	41	Tartakovsky 's	2
1107	41	Tartakovsky	2
1108	41	team	4
1109	41	has some freakish powers of visual charm	4
1110	41	some freakish powers of visual charm	2
1111	41	some freakish powers	2
1112	41	freakish powers	2
1113	41	freakish	4
1114	41	powers	2
1115	41	of visual charm	4
1116	41	visual charm	4
1117	41	visual	2
1118	41	charm	4
1119	41	the five writers slip into the modern rut of narrative banality	2
1120	41	the five writers	4
1121	41	five writers	2
1122	41	five	2
1123	41	writers	2
1124	41	slip into the modern rut of narrative banality	0
1125	41	slip	2
1126	41	into the modern rut of narrative banality	0
1127	41	the modern rut of narrative banality	0
1128	41	the modern rut	0
1129	41	modern rut	2
1130	41	modern	2
1131	41	rut	0
1132	41	of narrative banality	0
1133	41	narrative banality	0
1134	41	banality	0
1135	42	Vincent Gallo is right at home in this French shocker playing his usual bad boy weirdo role .	4
1136	42	Vincent Gallo	2
1137	42	Vincent	2
1138	42	Gallo	2
1139	42	is right at home in this French shocker playing his usual bad boy weirdo role .	4
1140	42	is right at home in this French shocker playing his usual bad boy weirdo role	4
1141	42	is right at home in this French shocker	2
1142	42	right at home in this French shocker	4
1143	42	right at home	4
1144	42	right	4
1145	42	at home	2
1146	42	at	2
1147	42	home	2
1148	42	in this French shocker	2
1149	42	this French shocker	2
1150	42	French shocker	4
1151	42	French	2
1152	42	shocker	2
1153	42	playing his usual bad boy weirdo role	2
1154	42	playing	2
1155	42	his usual bad boy weirdo role	2
1156	42	usual bad boy weirdo role	2
1157	42	usual	2
1158	42	bad boy weirdo role	2
1159	42	bad	0
1160	42	boy weirdo role	2
1161	42	boy	2
1162	42	weirdo role	2
1163	42	weirdo	2
1164	42	role	2
1165	43	If a horror movie 's primary goal is to frighten and disturb , then They works spectacularly well ... A shiver-inducing , nerve-rattling ride .	4
1166	43	If a horror movie 's primary goal is to frighten and disturb	2
1167	43	a horror movie 's primary goal is to frighten and disturb	2
1168	43	a horror movie 's primary goal	2
1169	43	a horror movie 's	2
1170	43	horror movie 's	2
1171	43	primary goal	2
1172	43	primary	2
1173	43	goal	4
1174	43	is to frighten and disturb	0
1175	43	to frighten and disturb	2
1176	43	frighten and disturb	2
1177	43	frighten and	0
1178	43	frighten	2
1179	43	disturb	0
1180	43	, then They works spectacularly well ... A shiver-inducing , nerve-rattling ride .	4
1181	43	then They works spectacularly well ... A shiver-inducing , nerve-rattling ride .	4
1182	43	then	2
1183	43	They works spectacularly well ... A shiver-inducing , nerve-rattling ride .	4
